Plot,Provenance2,Tree_number,Total_height,Merchantable_height,DBH,Age,basal_area_m2
202,Brazil Clone,5,12.75,9,15.2,6,0.018145839167134643
202,Brazil Clone,1,11.75,7.5,10.9,6,0.009331315579325082
202,Brazil Clone,2,13,10,12.3,6,0.011882288814039998
202,Brazil Clone,3,14,12,17.1,6,0.022965827695904786
202,Brazil Clone,4,13.5,9.75,11.6,6,0.010568317686676062
202,Brazil Clone,5,10.25,5.5,11.7,6,0.010751315458747667
202,Brazil Clone,1,12.5,6.5,13.9,6,0.015174677915002103
202,Brazil Clone,2,12.75,8.5,15.7,6,0.019359279329583704
202,Brazil Clone,7,10.75,6,12.1,6,0.01149901451030204
202,Brazil Clone,3,13.75,9,13.4,6,0.014102609421964583
202,Brazil Clone,5,11,6,9.1,6,0.00650388219109427
202,Brazil Clone,6,12.25,7,14.7,6,0.016971668912855457
202,Brazil Clone,1,11.75,7,13.6,6,0.014526724430199206
202,Brazil Clone,2,13.25,10,14,6,0.015393804002589988
202,Brazil Clone,3,12.75,8.25,13.4,6,0.014102609421964583
202,Brazil Clone,4,11,7.75,10.7,6,0.008992023572737385
202,Brazil Clone,6,13.25,6.75,16.2,6,0.020611989400202632
202,Brazil Clone,7,13,8.754,17.5,6,0.02405281875404685
